MMSI,BaseDateTime,LAT,LON,SOG,COG
999888777,2021-01-01 06:00:00,1.2833,103.8333,5.0,45.0
999888777,2021-01-01 06:01:00,1.2842814301387244,103.83428167636325,5.1,45.0
999888777,2021-01-01 06:02:00,1.2852824888802232,103.83528298663813,5.2,45.0
999888777,2021-01-01 06:03:00,1.2863031762244965,103.83630393084788,5.3,45.0
999888777,2021-01-01 06:04:00,1.2873434921715443,103.83734450901618,5.4,45.0
999888777,2021-01-01 06:05:00,1.2884034367213666,103.83840472116725,5.5,45.0
999888777,2021-01-01 06:06:00,1.2894830098739634,103.83948456732577,5.6,45.0
999888777,2021-01-01 06:07:00,1.2905822116293346,103.84058404751694,5.7,45.0
999888777,2021-01-01 06:08:00,1.2917010419874804,103.84170316176643,5.8,45.0
999888777,2021-01-01 06:09:00,1.2928395009484006,103.84284191010043,5.9,45.0
999888777,2021-01-01 06:10:00,1.2939975885120953,103.84400029254562,6.0,45.0
999888777,2021-01-01 06:11:00,1.2951753046785646,103.84517830912917,6.1,45.0
999888777,2021-01-01 06:12:00,1.2963726494478083,103.84637595987877,6.2,45.0
999888777,2021-01-01 06:13:00,1.2975896228198265,103.84759324482262,6.3,45.0
999888777,2021-01-01 06:14:00,1.2988262247946192,103.8488301639894,6.4,45.0
999888777,2021-01-01 06:15:00,1.3000824553721864,103.85008671740836,6.5,45.0
999888777,2021-01-01 06:16:00,1.301358314552528,103.85136290510918,6.6,45.0
999888777,2021-01-01 06:17:00,1.3026538023356442,103.85265872712213,6.7,45.0
999888777,2021-01-01 06:18:00,1.3039689187215349,103.85397418347794,6.8,45.0
999888777,2021-01-01 06:19:00,1.3053036637102,103.85530927420791,6.9,45.0
999888777,2021-01-01 06:20:00,1.3066580373016397,103.85666399934381,7.0,45.0
999888777,2021-01-01 06:21:00,1.3080320394958538,103.85803835891797,7.1,45.0
999888777,2021-01-01 06:22:00,1.3094256702928424,103.85943235296322,7.2,45.0
999888777,2021-01-01 06:23:00,1.3108389296926055,103.86084598151297,7.300000000000001,45.0
999888777,2021-01-01 06:24:00,1.3122718176951431,103.86227924460108,7.4,45.0
999888777,2021-01-01 06:25:00,1.3137243343004552,103.86373214226202,7.5,45.0
999888777,2021-01-01 06:26:00,1.3151964795085418,103.86520467453076,7.6,45.0
999888777,2021-01-01 06:27:00,1.3166882533194029,103.8666968414428,7.7,45.0
999888777,2021-01-01 06:28:00,1.3181996557330384,103.86820864303421,7.800000000000001,45.0
999888777,2021-01-01 06:29:00,1.3197306867494485,103.86974007934157,7.9,45.0
