MMSI,BaseDateTime,LAT,LON,SOG,COG
220584000,2021-01-01 08:00:00,34.6,-77.0,5.0,75.0
220584000,2021-01-01 08:01:00,34.60038065602805,-76.9983784793238,5.0,74.08223622855571
220584000,2021-01-01 08:02:00,34.60065438419533,-76.99672541375952,5.0,78.62571626387003
220584000,2021-01-01 08:03:00,34.6009398538389,-76.99502626553927,5.142310186160148,78.46392199040174
220584000,2021-01-01 08:04:00,34.60116399117708,-76.9933135906392,5.142310186160148,80.96610320627374
220584000,2021-01-01 08:05:00,34.60138619734575,-76.99160053974856,5.142310186160148,81.04458231637686
220584000,2021-01-01 08:06:00,34.601625267965694,-76.98989083878183,5.142310186160148,80.35865338979481
220584000,2021-01-01 08:07:00,34.60206032207326,-76.98707884605956,8.484227266795553,79.3548774450574
220584000,2021-01-01 08:08:00,34.602540402344445,-76.98427767335427,8.484227266795553,78.23818435840104
220584000,2021-01-01 08:09:00,34.603054943886086,-76.98148552931039,8.484227266795553,77.38046221136496
220584000,2021-01-01 08:10:00,34.60376852303955,-76.97875874244761,8.484227266795553,72.36283994051902
220584000,2021-01-01 08:11:00,34.60466421776602,-76.97611244164115,8.484227266795553,67.64681039620474
220584000,2021-01-01 08:12:00,34.60544205704968,-76.97341166570541,8.484227266795553,70.71464796674618
220584000,2021-01-01 08:13:00,34.60603896989733,-76.97064372890614,8.484227266795553,75.31817270980031
220584000,2021-01-01 08:14:00,34.60660575873116,-76.96786644066891,8.484227266795553,76.0744798789076
220584000,2021-01-01 08:15:00,34.60698052044601,-76.96504149378538,8.484227266795553,80.84388562379534
220584000,2021-01-01 08:16:00,34.60721855317711,-76.9621947274694,8.484227266795553,84.1992411846211
220584000,2021-01-01 08:17:00,34.60754709984167,-76.95936128031337,8.484227266795553,81.9809707433553
220584000,2021-01-01 08:18:00,34.607940917772154,-76.9565401306217,8.484227266795553,80.37398744106261
220584000,2021-01-01 08:19:00,34.60826635242827,-76.95370612871702,8.484227266795553,82.05742005052072
220584000,2021-01-01 08:20:00,34.60831145238398,-76.95161559022385,6.200568077830085,88.49854406413354
220584000,2021-01-01 08:21:00,34.60829517841026,-76.94952442605822,6.200568077830085,90.54173494306187
220584000,2021-01-01 08:22:00,34.608325024984104,-76.94743348325835,6.200568077830085,89.00641959049483
220584000,2021-01-01 08:23:00,34.60780217152315,-76.9454410464913,6.200568077830085,107.68414756692897
220584000,2021-01-01 08:24:00,34.60724652119246,-76.94346176893195,6.200568077830085,108.83379012761586
220584000,2021-01-01 08:25:00,34.60665588929688,-76.94149751456303,6.200568077830085,110.06876252584603
220584000,2021-01-01 08:26:00,34.60529888586277,-76.94021106855963,6.200568077830085,142.03598019395113
220584000,2021-01-01 08:27:00,34.60400769693134,-76.93882826142463,6.200568077830085,138.6042435645033
220584000,2021-01-01 08:28:00,34.60275503357375,-76.93739412298221,6.200568077830085,136.7003800682271
220584000,2021-01-01 08:29:00,34.60153844723171,-76.93591487404198,6.200568077830085,134.97653561682208
220584000,2021-01-01 08:30:00,34.600365750248365,-76.93438422456765,6.200568077830085,132.9467321939165
220584000,2021-01-01 08:31:00,34.59908638107093,-76.93298537805616,6.200568077830085,138.0126858790205
220584000,2021-01-01 08:32:00,34.597777900470255,-76.93162687687095,6.200568077830085,139.4823819913047
220584000,2021-01-01 08:33:00,34.59649740089031,-76.93022960127908,6.200568077830085,138.0689657296675
220584000,2021-01-01 08:34:00,34.59520163115175,-76.92885327941117,6.200568077830085,138.8353728620951
220584000,2021-01-01 08:35:00,34.593900566023585,-76.92748437120264,6.200568077830085,139.1038934083612
220584000,2021-01-01 08:36:00,34.59268240730525,-76.926007190936,6.200568077830085,135.05057470423029
220584000,2021-01-01 08:37:00,34.59144522266503,-76.92455355313511,6.200568077830085,135.95421093538954
220584000,2021-01-01 08:38:00,34.590262786255586,-76.92303418752478,6.200568077830085,133.39125269441814
220584000,2021-01-01 08:39:00,34.58911362508481,-76.9214776252589,6.200568077830085,131.88550218553385
220584000,2021-01-01 08:40:00,34.58808428340704,-76.91980192613323,6.200568077830085,126.72900782977788
220584000,2021-01-01 08:41:00,34.58709521560024,-76.9180908334675,6.200568077830085,125.07390157353
220584000,2021-01-01 08:42:00,34.58609379238392,-76.91639039751439,6.200568077830085,125.57800690649977
220584000,2021-01-01 08:43:00,34.58502658969526,-76.91475007745998,6.200568077830085,128.31815253795673
220584000,2021-01-01 08:44:00,34.584344218916236,-76.91355667586062,4.309317774634348,124.78068903777906
220584000,2021-01-01 08:45:00,34.58355607052779,-76.91246365368754,4.309317774634348,131.21321251989212
220584000,2021-01-01 08:46:00,34.582735013983424,-76.9114069852795,4.309317774634348,133.3436781030392
220584000,2021-01-01 08:47:00,34.58193577954161,-76.91032592588272,4.309317774634348,131.92293799309738
